20240709-12:19:10 - ---------------------------------------------------------------------------
20240709-12:19:11 - 取得公藥消耗帳,(2024/04/10 12:19:08-2024/07/09 12:19:08)共<3105>筆
20240709-12:20:58 - (3)     更新安全基準量 (04541)Irinotecan Inj Conc.100mg/5ml          安全量 : 1 ,基準量 : 2
20240709-12:20:58 - (3)     更新安全基準量 (20630)Taflotan Eye Drop 2.5ml                安全量 : 10 ,基準量 : 20
20240709-12:20:58 - (3)     更新安全基準量 (50076)Moflodal Inj 400mg(Moxifloxacin)       安全量 : 8 ,基準量 : 17
20240709-12:20:58 - (3)     更新安全基準量 (13485)Vocinti Tab 20mg(Vonoprazan)           安全量 : 31 ,基準量 : 63
20240709-12:20:58 - (3)     更新安全基準量 (03345)Cexime Cap 100 mg(Cefixime)            安全量 : 922 ,基準量 : 1845
20240709-12:20:58 - (3)     更新安全基準量 (21391)Idacio Inj 40mg(Adalimumab)            安全量 : 1 ,基準量 : 1
20240709-12:20:58 - (3)     更新安全基準量 (05430)Genso Inj 25mg/2.5ml(Atracurium)       安全量 : 35 ,基準量 : 70
20240709-12:20:58 - (3)     更新安全基準量 (08386)Wellbutrin XL 150mg(Bupropion)         安全量 : 249 ,基準量 : 499
20240709-12:20:58 - (3)     更新安全基準量 (05402)Chlorzoxazone Tab 250mg                安全量 : 1161 ,基準量 : 2323
20240709-12:20:58 - (3)     更新安全基準量 (08606)Nicotinell Mint Chewing Gum 2mg        安全量 : 354 ,基準量 : 709
20240709-12:20:58 - (3)     更新安全基準量 (09080)Comfflam Anti-inflammatory Spray       安全量 : 10 ,基準量 : 21
20240709-12:20:58 - (3)     更新安全基準量 (08404)Phenytoin Sod Inj 250mg/5ml            安全量 : 31 ,基準量 : 62
20240709-12:20:58 - (3)     更新安全基準量 (13454)Promeran Inj 7.68mg/2ml                安全量 : 199 ,基準量 : 399
20240709-12:20:58 - (3)     更新安全基準量 (09096)Pinton SR Tab 400mg(Etodolac)          安全量 : 422 ,基準量 : 845
20240709-12:20:58 - (3)     更新安全基準量 (07077)Unisia Tab 8mg/5mg                     安全量 : 339 ,基準量 : 679
20240709-12:20:58 - (3)     更新安全基準量 (20441)Flucortone Oint 10gm                   安全量 : 57 ,基準量 : 115
20240709-12:20:58 - (3)     更新安全基準量 (03349)Zinforo Inj 600mg(Ceftaroline)         安全量 : 1 ,基準量 : 2
20240709-12:20:58 - (3)     更新安全基準量 (20323)Ichderm Cream 5% 8g(Doxepin HCl)       安全量 : 51 ,基準量 : 103
20240709-12:20:58 - (3)     更新安全基準量 (08391)75mg Valosine SR CAP                   安全量 : 331 ,基準量 : 663
20240709-12:20:58 - (3)     更新安全基準量 (16519)Desmopressin Acetate Inj 4mcg/ml       安全量 : 6 ,基準量 : 12
20240709-12:20:58 - (3)     更新安全基準量 (20305)Nerisone Fatty Oint 0.1% 10gm          安全量 : 47 ,基準量 : 95
20240709-12:20:58 - (3)     更新安全基準量 (08534)Lendormin Tab 0.25mg(Brotizolam)       安全量 : 573 ,基準量 : 1146
20240709-12:20:58 - (3)     更新安全基準量 (13301)Bisacodyl E.C. Tab 5mg                 安全量 : 1463 ,基準量 : 2927
20240709-12:20:58 - (3)     更新安全基準量 (20080)TEARS Naturale Eye Drop 32's/box       安全量 : 5 ,基準量 : 11
20240709-12:20:58 - (3)     更新安全基準量 (20066)DURATEARS Sterile Oph Oint 3.5gm       安全量 : 31 ,基準量 : 62
20240709-12:20:58 - (3)     更新安全基準量 (50051)Superocin Tab 500mg                    安全量 : 472 ,基準量 : 944
20240709-12:20:58 - (3)     更新安全基準量 (11024)KCl in N/S 500ml(=20mEq)               安全量 : 72 ,基準量 : 144
20240709-12:20:58 - (3)     更新安全基準量 (16336)C.T.L. XR Tab 500mg(Metformin)         安全量 : 2902 ,基準量 : 5805
20240709-12:20:58 - (3)     更新安全基準量 (05138)Oxbu E.R. Tab 5mg(Oxybutynin)          安全量 : 330 ,基準量 : 661
20240709-12:20:58 - (3)     更新安全基準量 (03227)Nystatin Cap 500000U"Yung Shin"        安全量 : 1091 ,基準量 : 2182
20240709-12:20:58 - (3)     更新安全基準量 (50071)Hepato-ease Tab 1mg(Entecavir)         安全量 : 19 ,基準量 : 38
20240709-12:20:58 - (3)     更新安全基準量 (03511)Doxymycin Cap 100mg(Doxycycline)       安全量 : 892 ,基準量 : 1784
20240709-12:20:58 - (3)     更新安全基準量 (08002)18mg Concerta E.R. Tab                 安全量 : 70 ,基準量 : 141
20240709-12:20:58 - (3)     更新安全基準量 (16141)Evista Tab 60mg(Raloxifene)            安全量 : 100 ,基準量 : 200
20240709-12:20:58 - (3)     更新安全基準量 (03244)Flucon Cap 150mg(Fluconazole)          安全量 : 55 ,基準量 : 111
20240709-12:20:58 - (3)     更新安全基準量 (07517)Lizhensin Tab 16mg(Candesartan)        安全量 : 295 ,基準量 : 591
20240709-12:20:58 - (3)     更新安全基準量 (07112)200mg Fenolip Cap (Fenofibrate)        安全量 : 730 ,基準量 : 1461
20240709-12:20:58 - (3)     更新安全基準量 (20076)TobraDex Oph Oint 3.5gm                安全量 : 22 ,基準量 : 45
20240709-12:20:58 - (3)     更新安全基準量 (21319)Cimidona Tab                           安全量 : 69 ,基準量 : 138
20240709-12:20:58 - (3)     更新安全基準量 (07251)Co-Diovan 80/12.5 F.C. Tab             安全量 : 487 ,基準量 : 975
20240709-12:20:58 - (3)     更新安全基準量 (11183)Sod. Chloride 0.9% 250ml/PP/Bot        安全量 : 77 ,基準量 : 154
20240709-12:20:58 - (3)     更新安全基準量 (07332)20mg Coxine Tab                        安全量 : 1031 ,基準量 : 2062
20240709-12:20:58 - (3)     更新安全基準量 (08571)Somn Well XR Tab 2mg(Melatonin)        安全量 : 43 ,基準量 : 87
20240709-12:20:58 - (3)     更新安全基準量 (07331)IsoBIDE Tab 10mg                       安全量 : 1294 ,基準量 : 2589
20240709-12:20:58 - (3)     更新安全基準量 (12068)Pulmicort Respules 1mg/2ml             安全量 : 38 ,基準量 : 76
20240709-12:20:58 - (3)     更新安全基準量 (06127)Fe-Back Inj 100mg/5ml ( 2% )           安全量 : 29 ,基準量 : 58
20240709-12:20:58 - (3)     更新安全基準量 (07085)U-sodin Inj 5mg/2ml(Verapamil)         安全量 : 11 ,基準量 : 23
20240709-12:20:58 - (3)     更新安全基準量 (07510)Labtal Tab 200mg(Labetalol)            安全量 : 745 ,基準量 : 1490
20240709-12:20:58 - (3)     更新安全基準量 (07156)160mg Fenolip-U Tab(Fenofibrate)       安全量 : 651 ,基準量 : 1302
20240709-12:20:58 - (3)     更新安全基準量 (07076)Amoten F.C.Tab 5/80mg                  安全量 : 352 ,基準量 : 705
20240709-12:20:58 - (3)     更新安全基準量 (04727)150mg Alvoceva Tab (Erlotinib)         安全量 : 5 ,基準量 : 11
20240709-12:20:58 - (3)     更新安全基準量 (03207)Mycostatin Oral Susp 100000U/ml        安全量 : 17 ,基準量 : 34
20240709-12:20:58 - (3)     更新安全基準量 (13335)Molax Oral Saline 45ml                 安全量 : 11 ,基準量 : 22
20240709-12:20:58 - (3)     更新安全基準量 (07329)25mg DipyriDAMOLE Tab "Standard"       安全量 : 1175 ,基準量 : 2351
20240709-12:20:58 - (3)     更新安全基準量 (21157)Bendopar Cap 125mg                     安全量 : 601 ,基準量 : 1202
20240709-12:20:59 - (3)     更新安全基準量 (20377)Smile Orabase  0.1% 5gm                安全量 : 77 ,基準量 : 154
20240709-12:20:59 - (3)     更新安全基準量 (15009)Flumazenil Inj 0.5mg/5ml               安全量 : 1 ,基準量 : 3
20240709-12:20:59 - (3)     更新安全基準量 (20153)Perioxidin Bioadhesive Gel 50ml        安全量 : 2 ,基準量 : 4
20240709-12:20:59 - (3)     更新安全基準量 (16154)Mirena IU System 20ug/24h              安全量 : 1 ,基準量 : 1
20240709-12:20:59 - (3)     更新安全基準量 (03610)Erythromycin Estolate Cap 250mg        安全量 : 959 ,基準量 : 1919
20240709-12:20:59 - (3)     更新安全基準量 (13418)Zofran Tab 8mg(Ondansetron)            安全量 : 15 ,基準量 : 31
20240709-12:20:59 - (3)     更新安全基準量 (05101)Atropine Sulfate Inj 1mg/ml            安全量 : 115 ,基準量 : 230
20240709-12:20:59 - (3)     更新安全基準量 (05244)Berotec N MDI 100mcg/puff              安全量 : 12 ,基準量 : 24
20240709-12:20:59 - (4)     更新安全基準量 (21282)Actemra For SC 162mg_Tocilizumab       安全量 : 1 ,基準量 : 1
20240709-12:20:59 - (4)     更新安全基準量 (11196)Bio-Cal Plus Chewable Tab              安全量 : 189 ,基準量 : 378
20240709-12:20:59 - (5)     更新安全基準量 (04436)Phyxotere Inj 120mg/6ml                安全量 : 1 ,基準量 : 1
20240709-12:20:59 - (5)     更新安全基準量 (03449)CURAM Dispersible Tab 1gm              安全量 : 287 ,基準量 : 575
20240709-12:20:59 - (5)     更新安全基準量 (03660)Vancomycin Inj 500mg "CYH"             安全量 : 27 ,基準量 : 54
20240709-12:20:59 - (5)     更新安全基準量 (08565)Erispan-S Tab 0.25mg                   安全量 : 972 ,基準量 : 1944
20240709-12:20:59 - (5)     更新安全基準量 (08236)Tramtor Cap 50mg(Tramadol)             安全量 : 1124 ,基準量 : 2248
20240709-12:20:59 - (5)     更新安全基準量 (30047)Dextrose 5% Inj 250ml/Bag "N.K."       安全量 : 63 ,基準量 : 127
20240709-12:20:59 - (5)     更新安全基準量 (20648)Systane Hydration Eye Drop 10ml        安全量 : 4 ,基準量 : 9
20240709-12:20:59 - (5)     更新安全基準量 (13484)Phazin-P Tab                           安全量 : 158 ,基準量 : 316
20240709-12:20:59 - (5)     更新安全基準量 (21059)125mg Madopar HBS Cap                  安全量 : 331 ,基準量 : 663
20240709-12:20:59 - (5)     更新安全基準量 (20649)Eybelis Oph Sol 0.002% 2.5ml           安全量 : 4 ,基準量 : 8
20240709-12:20:59 - (5)     更新安全基準量 (02047)Labixten Tab 20mg(Bilastine)           安全量 : 131 ,基準量 : 263
20240709-12:20:59 - (5)     更新安全基準量 (08777)Zaprinse Tab 5mg(Olanzapine)           安全量 : 105 ,基準量 : 211
20240709-12:20:59 - (5)     更新安全基準量 (08406)200mg Depakine EC Tab                  安全量 : 654 ,基準量 : 1309
20240709-12:20:59 - (5)     更新安全基準量 (07286)Losartan F.C. Tab 50mg "CYH"           安全量 : 999 ,基準量 : 1998
20240709-12:20:59 - (5)     更新安全基準量 (30011)Sterile Water For Inj 10ml"Y.F."       安全量 : 316 ,基準量 : 633
20240709-12:20:59 - (5)     更新安全基準量 (20312)Salic Oint 2.5%(Salicylic Acid)        安全量 : 30 ,基準量 : 60
20240709-12:20:59 - (5)     更新安全基準量 (08355)Trazodone HCl Tab 50mg(Mesyrel)        安全量 : 1058 ,基準量 : 2117
20240709-12:20:59 - (5)     更新安全基準量 (20318)ULEX Cream 10% 10gm                    安全量 : 119 ,基準量 : 238
20240709-12:20:59 - (5)     更新安全基準量 (05152)Vebacin Tab 5mg(Solifenacin)           安全量 : 534 ,基準量 : 1068
20240709-12:20:59 - (5)     更新安全基準量 (05032)Antilon Tab 60mg(Pyridostigmine)       安全量 : 363 ,基準量 : 726
20240709-12:20:59 - (5)     更新安全基準量 (10008)Urografin Inj 76% 50ml                 安全量 : 6 ,基準量 : 12
20240709-12:20:59 - (5)     更新安全基準量 (04319)Anazo FC Tab 1mg(Anastrozole)          安全量 : 62 ,基準量 : 124
20240709-12:20:59 - (5)     更新安全基準量 (08379)200mg Utapine Tab (Quetiapine)         安全量 : 244 ,基準量 : 489
20240709-12:20:59 - (5)     更新安全基準量 (20337)Antigerm Solution 4% 1ml               安全量 : 7388 ,基準量 : 14777
20240709-12:20:59 - (5)     更新安全基準量 (07041)5mg Nifedipine Cap(Atanaal)            安全量 : 742 ,基準量 : 1485
20240709-12:20:59 - (5)     更新安全基準量 (12079)Carstin Syrup 20mg/ml 120ml            安全量 : 87 ,基準量 : 174
20240709-12:20:59 - (5)     更新安全基準量 (20459)Ankorme Cream 1% 15gm                  安全量 : 33 ,基準量 : 67
20240709-12:20:59 - (5)     更新安全基準量 (08411)100mg Lamictal Tab(Lamotrigine)        安全量 : 167 ,基準量 : 335
20240709-12:20:59 - (5)     更新安全基準量 (07094)Amvlo Tab 5/160mg                      安全量 : 407 ,基準量 : 814
20240709-12:20:59 - (5)     更新安全基準量 (07068)Micapine Tab 10mg(Lercanidipine)       安全量 : 441 ,基準量 : 882
20240709-12:20:59 - (5)     更新安全基準量 (20638)FOXone Eye Drop 0.1% 5ml               安全量 : 156 ,基準量 : 312
20240709-12:20:59 - (5)     更新安全基準量 (08252)Remifentanil ALVOGEN Inj 2mg           安全量 : 3 ,基準量 : 6
20240709-12:20:59 - (5)     更新安全基準量 (13489)EMetrol Tab 10mg(Domperidone)          安全量 : 1704 ,基準量 : 3409
20240709-12:20:59 - (5)     更新安全基準量 (11501)250mg Acetazolamide Tab                安全量 : 1156 ,基準量 : 2313
20240709-12:20:59 - (5)     更新安全基準量 (03801)Bacide Tab(SMZ 400mg/TM 80mg)          安全量 : 774 ,基準量 : 1549
20240709-12:20:59 - (5)     更新安全基準量 (16147)Diane-35 S.C. Tab 21#/box              安全量 : 11 ,基準量 : 23
20240709-12:20:59 - (5)     更新安全基準量 (09042)Lefenine Tab 100mg(Flurbiprofen)       安全量 : 817 ,基準量 : 1635
20240709-12:20:59 - (5)     更新安全基準量 (20374)Sulfasil Cream 1% 50gm                 安全量 : 33 ,基準量 : 66
20240709-12:20:59 - (5)     更新安全基準量 (05253)Peace Syrup 60ml                       安全量 : 61 ,基準量 : 123
20240709-12:20:59 - (5)     更新安全基準量 (17002)Bupivacaine HCl Inj 0.5% 4ml           安全量 : 13 ,基準量 : 27
20240709-12:20:59 - (5)     更新安全基準量 (07082)8mg Coniel Tab(Benidipine)             安全量 : 250 ,基準量 : 500
20240709-12:20:59 - (5)     更新安全基準量 (09099)Etor Tab 60mg(Etoricoxib)              安全量 : 759 ,基準量 : 1519
20240709-12:20:59 - (6)     更新安全基準量 (08294)PCIA: Regimen 3  246ml                 安全量 : 1 ,基準量 : 1
20240709-12:20:59 - (6)     更新安全基準量 (16155)14gm PREMARIN Vaginal Cream            安全量 : 6 ,基準量 : 13
20240709-12:20:59 - (6)     更新安全基準量 (07030)Adenocor Inj 6mg/2ml(Adenosine)        安全量 : 10 ,基準量 : 21
20240709-12:20:59 - (6)     更新安全基準量 (05122)Pipoxolan HCl Tab 10mg                 安全量 : 522 ,基準量 : 1045
20240709-12:20:59 - (7)     更新安全基準量 (21299)Humira Inj 40mg/0.4ml(Adalimumab       安全量 : 1 ,基準量 : 1
20240709-12:20:59 - (7)     更新安全基準量 (11207)60ml Lactul Syrup(Lactulose)           安全量 : 63 ,基準量 : 127
20240709-12:20:59 - (7)     更新安全基準量 (21094)Glucosamine Cap 250mg(Kudona)          安全量 : 1293 ,基準量 : 2586
20240709-12:20:59 - (7)     更新安全基準量 (03226)Exelderm Sol 10ml(Sulconazole)         安全量 : 28 ,基準量 : 57
20240709-12:20:59 - (7)     更新安全基準量 (03729)Epbutol Tab 400mg(Ethambutol)          安全量 : 342 ,基準量 : 684
20240709-12:20:59 - (7)     更新安全基準量 (18217)Engerix-B Inj 20mcg/ml(SELF-PAY)       安全量 : 5 ,基準量 : 10
20240709-12:20:59 - (7)     更新安全基準量 (03252)Myfungin Inj 50mg(Micafungin)          安全量 : 2 ,基準量 : 5
20240709-12:20:59 - (7)     更新安全基準量 (05314)Lafuzo XL Tab 10mg(Alfuzosin)          安全量 : 383 ,基準量 : 767
20240709-12:20:59 - (7)     更新安全基準量 (07346)Giko Sol 30ml(Ginkgo)                  安全量 : 8 ,基準量 : 16
20240709-12:20:59 - (7)     更新安全基準量 (04542)Thado Cap 50mg(Thalidomide)            安全量 : 6 ,基準量 : 12
20240709-12:20:59 - (7)     更新安全基準量 (20086)Duotrav Eye Drop 2.5ml                 安全量 : 2 ,基準量 : 5
20240709-12:20:59 - (7)     更新安全基準量 (13405)Primperan Inj 10mg/2ml                 安全量 : 122 ,基準量 : 245
20240709-12:20:59 - (7)     更新安全基準量 (20424)Xylmol Oint 15gm"Sinphar"              安全量 : 44 ,基準量 : 88
20240709-12:20:59 - (7)     更新安全基準量 (04530)100mg/5ml Irino Inj (Irinotecan)       安全量 : 1 ,基準量 : 2
20240709-12:20:59 - (7)     更新安全基準量 (11382)Taita No.3 Inj 500ml                   安全量 : 47 ,基準量 : 94
20240709-12:20:59 - (7)     更新安全基準量 (30014)Oliclinomel N4-550E 1.5L               安全量 : 2 ,基準量 : 5
20240709-12:20:59 - (7)     更新安全基準量 (11027)Sod.Bicarbonate 7% 20ml "TAIYU"        安全量 : 255 ,基準量 : 510
20240709-12:21:00 - (7)     更新安全基準量 (05220)Ephedrine HCL Inj 40mg/ml              安全量 : 84 ,基準量 : 169
20240709-12:21:00 - (7)     更新安全基準量 (08413)25mg Topamax Tab(Topiramate)           安全量 : 326 ,基準量 : 652
20240709-12:21:00 - (7)     更新安全基準量 (11383)Taita No.5 Inj 400ml                   安全量 : 46 ,基準量 : 93
20240709-12:21:00 - (7)     更新安全基準量 (02037)Cypromin Sol 120ml 0.4mg/ml            安全量 : 73 ,基準量 : 147
20240709-12:21:00 - (7)     更新安全基準量 (13125)Bio-Three Tab                          安全量 : 111 ,基準量 : 222
20240709-12:21:00 - (7)     更新安全基準量 (19062)1ml Vitamin B Complex Inj(AMP)         安全量 : 104 ,基準量 : 208
20240709-12:21:00 - (7)     更新安全基準量 (03429)Amolin Susp 3gm/60ml 50mg/ml           安全量 : 15 ,基準量 : 30
20240709-12:21:00 - (7)     更新安全基準量 (07137)Linicor F.C.T. 500/20mg                安全量 : 190 ,基準量 : 380
20240709-12:21:00 - (7)     更新安全基準量 (21306)5mg Anxokast Tab(Montelukast)          安全量 : 255 ,基準量 : 511
